Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT	WFGM	WFGA	WFGM3	WFGA3	WFTM	WFTA	WOR	WDR	WAst	WTO	WStl	WBlk	WPF	LFGM	LFGA	LFGM3	LFGA3	LFTM	LFTA	LOR	LDR	LAst	LTO	LStl	LBlk	LPF
2025	4	3107	67	3348	57	H	0	23	48	3	7	18	20	5	24	6	15	5	2	18	22	58	3	20	10	18	15	15	6	16	8	2	20
2025	4	3116	84	3477	65	H	0	27	57	9	24	21	26	5	39	9	15	2	1	10	25	80	8	29	7	9	13	24	9	9	6	4	20
2025	4	3117	100	3113	96	A	0	36	70	13	30	15	20	8	24	15	16	9	3	17	39	72	2	13	16	19	7	25	25	16	7	3	20
2025	4	3123	89	3237	63	H	0	33	73	12	33	11	16	13	25	18	11	14	4	20	19	48	9	20	16	21	4	23	11	26	3	1	18
2025	4	3146	63	3359	44	H	0	23	51	4	14	13	19	4	28	8	16	4	9	13	17	57	5	18	5	14	7	24	6	15	3	3	19
2025	4	3159	71	3167	42	A	0	26	66	10	24	9	11	10	27	11	8	8	1	13	16	49	4	16	6	12	7	21	7	19	2	3	12
2025	4	3161	65	3333	59	H	0	25	60	12	31	3	4	0	24	19	2	6	1	7	24	60	5	19	6	7	10	34	13	12	2	2	9
2025	4	3162	77	3344	69	A	1	30	60	7	23	10	14	6	24	12	18	7	7	17	25	67	7	18	12	18	11	24	12	14	10	5	13
2025	4	3169	69	3429	65	A	0	21	57	5	23	22	30	9	34	14	21	6	5	21	21	80	11	47	12	19	14	29	14	14	12	3	25
2025	4	3173	79	3175	44	H	0	30	59	4	16	15	22	12	29	13	21	13	2	20	15	51	3	15	11	17	6	19	5	25	13	1	15
2025	4	3178	73	3132	66	H	0	26	55	7	21	14	18	8	23	13	25	8	4	24	22	60	4	16	18	24	12	17	11	18	13	4	18
2025	4	3189	69	3205	61	H	0	20	58	7	22	22	30	15	29	11	16	6	4	21	17	59	8	28	19	23	10	19	10	12	9	4	25
2025	4	3192	62	3110	59	A	0	22	58	6	23	12	19	8	22	13	10	5	2	18	21	55	4	15	13	21	11	29	15	15	3	3	16
2025	4	3200	66	3168	51	H	0	25	62	3	15	13	24	15	27	20	13	13	3	18	18	58	4	12	11	16	13	20	11	17	6	4	21
2025	4	3208	61	3222	47	H	0	24	57	7	14	6	9	5	35	12	15	5	2	16	15	61	5	21	12	20	8	26	6	11	5	2	13
2025	4	3210	67	3209	47	H	0	26	69	8	29	7	12	15	31	16	20	11	6	19	16	62	3	18	12	16	8	23	6	18	8	5	17
2025	4	3220	74	3312	69	A	0	25	64	7	16	17	24	15	25	8	17	4	3	13	25	60	10	28	9	14	8	25	14	16	10	4	18
2025	4	3224	69	3203	66	H	0	25	59	5	26	14	27	8	25	14	11	8	6	30	18	53	5	17	25	41	12	25	10	13	4	0	23
2025	4	3257	75	3475	51	H	0	29	64	8	25	9	18	17	27	17	15	12	4	15	21	56	3	15	6	12	9	20	8	19	8	2	18
2025	4	3261	95	3322	36	H	0	39	74	4	15	13	18	12	32	13	13	21	8	20	11	59	5	32	9	12	10	18	7	26	4	3	16
2025	4	3276	86	3250	55	H	0	36	64	6	21	8	13	7	25	20	19	14	1	26	16	49	5	27	18	26	6	16	8	24	7	0	19
2025	4	3277	100	3463	44	H	0	33	63	5	15	29	39	6	31	21	11	18	5	22	14	53	3	14	13	25	9	23	9	29	4	0	25
2025	4	3278	74	3436	52	H	0	29	61	8	22	8	13	9	20	14	9	11	1	14	19	46	4	12	10	16	2	21	10	14	2	1	19
2025	4	3292	57	3213	47	H	0	22	49	1	11	12	21	4	24	8	17	9	6	12	15	55	7	32	10	14	13	24	12	23	7	3	23
2025	4	3315	66	3183	63	H	0	20	49	2	13	24	33	6	37	7	22	9	5	20	22	67	4	17	15	24	12	23	8	16	11	6	27
2025	4	3328	95	3438	51	H	0	40	90	6	32	9	15	16	36	24	14	16	9	17	19	69	7	26	6	11	4	25	12	20	6	7	20
2025	4	3335	64	3467	52	H	0	23	55	6	19	12	20	7	24	13	18	12	8	12	22	64	4	20	4	7	9	26	7	21	12	1	21
2025	4	3354	59	3342	54	H	0	18	47	0	10	23	29	5	22	1	24	12	0	23	19	59	1	20	15	24	13	21	7	23	7	0	26
2025	4	3355	76	3166	71	H	0	27	54	6	17	16	24	8	24	14	14	3	4	14	27	61	8	25	9	11	1	24	12	8	7	2	20
2025	4	3361	83	3413	77	A	1	26	58	3	10	28	35	8	20	11	17	11	1	27	27	57	6	25	17	31	10	23	15	23	12	7	29
2025	4	3385	67	3254	50	A	0	25	51	3	11	14	19	8	20	14	13	12	4	8	19	51	8	18	4	4	6	16	13	19	8	0	18
2025	4	3398	66	3184	48	A	0	26	61	10	29	4	11	7	31	13	17	9	3	20	17	60	2	16	12	22	10	23	8	13	8	2	17
2025	4	3435	93	3122	37	H	0	32	71	6	17	23	30	19	32	15	12	10	8	15	15	52	3	14	4	14	6	16	6	22	6	2	27
2025	5	3105	66	3185	57	A	0	19	57	0	10	28	40	16	19	10	15	13	3	21	18	53	5	25	16	24	15	23	11	23	7	1	29
2025	5	3119	64	3389	42	H	0	23	45	9	20	9	13	3	25	16	14	5	3	5	17	47	3	17	5	6	3	15	10	16	7	2	14
2025	5	3125	75	3455	55	A	0	27	61	5	17	16	22	6	32	14	13	11	7	16	19	68	7	23	10	14	9	25	10	15	6	3	23
2025	5	3135	81	3284	61	A	0	29	61	10	29	13	18	7	26	17	15	10	4	13	24	70	5	23	8	10	13	23	14	18	5	2	18
2025	5	3139	79	3454	70	A	1	27	53	5	13	20	32	12	22	14	20	6	5	23	25	55	9	21	11	18	6	18	17	16	5	3	25
2025	5	3140	76	3461	63	H	0	29	57	11	17	7	10	7	23	17	16	7	3	15	23	59	9	28	8	14	12	16	13	17	8	6	11
2025	5	3143	82	3363	53	A	0	26	64	9	25	21	25	14	27	13	8	9	6	18	21	63	5	20	6	9	13	22	9	16	2	2	23
2025	5	3156	111	3152	67	A	0	34	62	10	22	33	41	10	36	20	14	7	6	13	25	87	9	31	8	11	18	19	11	11	11	5	29
2025	5	3158	74	3352	69	H	1	21	61	7	29	25	34	14	24	11	17	11	4	19	27	64	8	24	7	15	11	26	19	23	4	2	27
2025	5	3194	58	3273	48	H	0	18	47	7	16	15	23	8	27	11	24	13	2	19	17	52	2	16	12	16	10	22	8	22	12	1	17
2025	5	3204	81	3316	65	A	0	30	56	5	14	16	21	10	15	13	14	9	3	18	23	52	8	24	11	16	8	18	9	24	10	1	28
2025	5	3206	76	3406	55	H	0	29	59	6	19	12	14	6	25	14	13	11	2	13	22	54	6	21	5	8	3	21	8	19	1	3	16
2025	5	3218	72	3340	50	A	0	27	56	10	26	8	14	8	29	15	16	11	5	16	15	52	7	25	13	19	7	17	13	17	10	2	17
2025	5	3221	61	3262	49	A	0	18	57	5	18	20	24	14	25	10	17	8	4	14	19	48	2	6	9	15	5	24	12	22	13	0	23
2025	5	3236	72	3434	56	A	0	24	59	11	26	13	17	12	20	13	18	12	5	17	21	45	7	20	7	11	4	21	9	24	6	1	18
2025	5	3238	55	3190	48	A	0	17	48	6	23	15	21	7	24	7	17	9	1	21	18	64	4	21	8	9	14	24	7	16	8	4	19
2025	5	3240	77	3381	58	H	0	30	69	13	33	4	8	10	23	17	8	7	1	13	21	52	6	22	10	12	6	26	11	18	4	0	16
2025	5	3247	68	3174	54	H	0	25	58	8	19	10	13	10	30	13	22	11	2	16	20	63	4	19	10	14	10	20	9	23	9	1	20
2025	5	3248	53	3384	45	H	0	22	51	2	15	7	9	7	19	6	14	7	0	11	18	49	6	22	3	7	11	21	13	18	5	0	12
2025	5	3251	72	3465	44	H	0	24	60	7	22	17	28	15	32	13	17	10	6	9	17	59	5	29	5	10	9	20	7	19	12	3	26
2025	5	3253	67	3456	65	H	0	26	65	5	16	10	14	15	29	13	23	8	5	20	25	77	7	30	8	11	16	24	16	18	9	0	24
2025	5	3260	76	3480	60	H	0	29	58	9	28	9	12	5	14	22	15	4	3	27	17	44	5	16	21	33	10	16	14	20	8	1	23
2025	5	3304	78	3368	68	H	0	26	50	14	29	12	21	6	20	22	15	8	1	16	27	53	5	14	9	13	7	21	15	13	7	0	19
2025	5	3320	71	3453	56	A	0	27	50	4	9	13	19	8	21	11	18	8	5	14	24	62	5	26	3	6	9	14	16	15	7	2	20
2025	5	3330	79	3374	70	A	0	27	65	10	22	15	22	16	24	15	18	6	6	25	23	69	6	20	18	23	14	20	16	16	9	1	22
2025	5	3338	64	3137	61	H	0	24	64	8	15	8	18	11	23	15	11	7	6	18	23	54	7	18	8	14	7	27	19	19	5	1	19
2025	5	3343	79	3177	58	A	0	33	62	5	12	8	16	11	18	25	12	10	5	16	21	53	6	14	10	12	6	21	19	18	6	2	16
2025	5	3350	93	3288	39	H	0	32	54	10	23	19	21	7	29	20	16	15	4	11	14	52	7	21	4	5	7	14	7	24	4	2	27
2025	5	3358	69	3370	57	H	0	26	52	5	8	12	16	9	14	18	28	15	1	24	22	46	3	16	10	14	8	16	12	31	6	2	25
2025	5	3362	59	3364	37	H	0	19	54	6	24	15	22	13	28	11	16	8	7	21	11	53	3	22	12	14	7	12	1	12	6	1	23
2025	5	3365	67	3201	61	A	0	25	59	7	14	10	15	3	23	13	12	5	4	16	22	72	7	29	10	13	12	20	10	9	7	3	18
2025	5	3382	82	3127	61	H	0	31	53	13	23	7	10	8	17	21	15	11	1	17	21	51	6	19	13	16	10	13	9	20	7	1	10
2025	5	3388	69	3176	64	H	0	27	51	4	11	11	19	7	28	22	23	8	3	17	21	59	8	32	14	15	4	19	11	15	14	1	18
2025	5	3394	62	3402	57	A	0	25	61	3	11	9	25	12	27	13	17	7	3	23	17	66	6	27	17	26	17	27	9	16	9	2	26
2025	5	3422	62	3367	54	H	0	23	52	4	16	12	21	12	12	10	17	12	1	12	23	49	5	12	3	6	9	21	17	23	8	0	25
2025	5	3425	90	3142	35	H	0	34	76	6	28	16	20	18	23	23	14	19	8	10	16	49	1	10	2	4	4	19	10	30	5	1	22
2025	5	3427	74	3410	69	H	0	24	47	7	15	19	24	7	20	18	17	11	7	15	26	52	11	21	6	11	1	15	12	16	8	3	19
2025	5	3430	64	3244	61	A	0	23	55	5	17	13	21	9	23	11	25	18	2	24	20	49	4	14	17	29	10	16	10	29	13	2	19
2025	5	3452	110	3310	41	H	0	40	84	5	15	25	35	26	23	20	16	22	1	17	16	52	3	10	6	12	13	18	11	38	8	0	30
2025	5	3459	75	3300	56	A	0	25	52	4	13	21	28	9	22	13	14	11	2	15	18	54	8	17	12	17	10	16	12	16	7	3	22
2025	6	3104	94	3407	71	H	0	31	71	10	32	22	35	13	31	13	12	9	3	13	25	75	8	27	13	18	12	31	10	19	6	2	28
2025	6	3112	65	3471	54	A	0	24	57	5	18	12	17	8	27	15	22	12	4	25	19	51	5	18	11	20	5	25	12	24	12	4	18
2025	6	3129	50	3160	47	H	0	17	53	6	26	10	14	6	27	9	24	12	10	14	20	59	0	17	7	8	5	26	12	23	15	3	20
2025	6	3153	83	3175	46	H	0	34	74	7	19	8	11	19	31	19	10	10	8	12	17	58	6	18	6	7	7	19	13	18	4	1	13
2025	6	3157	97	3149	53	A	0	40	83	13	34	4	7	16	27	18	15	13	6	20	21	64	5	25	6	13	13	23	10	27	6	4	14
2025	6	3163	86	3378	49	H	0	38	57	6	16	4	6	5	28	20	12	9	1	16	21	58	4	12	3	12	9	15	9	14	2	1	9
2025	6	3184	70	3356	49	A	0	27	74	10	29	6	10	17	33	22	13	9	7	16	18	60	3	15	10	14	8	26	12	19	6	4	11
2025	6	3191	65	3460	63	H	0	21	58	3	12	20	26	11	30	9	23	8	2	22	23	67	5	18	12	23	7	22	8	17	8	2	24
2025	6	3192	63	3291	59	A	0	21	56	10	27	11	12	12	20	11	19	3	1	16	21	50	7	19	10	13	6	18	12	18	9	1	21
2025	6	3208	74	3202	46	H	0	26	66	6	21	16	22	14	25	11	11	10	1	14	17	55	2	20	10	14	4	25	7	21	6	1	24
2025	6	3219	56	3172	53	H	0	20	47	2	11	14	20	5	24	6	17	10	1	14	19	53	5	19	10	19	11	24	12	19	10	4	22
2025	6	3228	65	3266	53	H	0	16	58	2	11	31	35	10	24	4	8	3	0	20	19	53	5	24	10	17	6	26	12	16	0	6	28
2025	6	3234	71	3439	52	N	0	29	63	4	18	9	14	10	28	15	16	3	1	13	21	59	5	24	5	7	6	20	6	18	7	2	17
2025	6	3235	84	3380	56	H	0	29	61	12	31	14	22	10	37	23	13	4	4	13	22	64	5	20	7	9	3	20	11	8	8	1	23
2025	6	3241	57	3187	51	H	0	18	49	3	18	18	21	10	34	9	19	6	4	21	17	61	3	15	14	21	8	23	7	9	9	2	20
2025	6	3250	85	3321	68	A	0	29	62	18	33	9	10	5	22	25	14	8	1	17	28	62	3	13	9	16	8	19	25	16	11	4	16
2025	6	3254	63	3168	52	H	0	24	54	3	17	12	18	13	20	14	17	5	2	19	18	52	6	16	10	16	10	20	13	16	5	6	22
2025	6	3256	71	3426	60	H	0	25	56	2	11	19	26	12	31	11	21	4	2	21	25	69	1	17	9	19	12	17	12	11	9	2	23
2025	6	3259	54	3420	46	H	0	22	51	3	13	7	9	10	21	13	18	10	4	16	16	42	8	18	6	11	3	15	9	18	7	2	16
2025	6	3265	62	3165	56	H	0	22	51	13	28	5	5	2	21	17	10	10	5	15	19	53	5	15	13	17	14	24	13	16	4	1	9
2025	6	3268	85	3181	80	H	0	30	66	6	9	19	24	13	26	12	20	3	1	18	30	73	6	17	14	26	12	22	18	15	17	5	21
2025	6	3269	66	3148	60	H	0	27	64	7	19	5	12	8	18	21	9	6	0	20	21	46	6	17	12	17	6	23	14	19	4	4	18
2025	6	3272	88	3359	75	H	0	34	74	4	7	16	22	12	23	13	11	13	0	23	27	62	6	22	15	29	14	25	12	18	4	6	18
2025	6	3279	85	3115	24	H	0	30	69	9	23	16	19	19	37	18	14	7	12	13	9	61	2	22	4	4	9	14	8	17	4	5	18
2025	6	3280	73	3108	45	H	0	26	56	7	19	14	19	9	31	12	20	11	6	15	15	53	6	19	9	14	5	17	11	20	7	1	22
2025	6	3283	63	3409	61	H	0	19	53	6	17	19	32	16	26	10	23	5	1	24	23	58	6	23	9	22	10	22	8	16	12	3	31
2025	6	3295	65	3183	56	H	0	21	53	4	17	19	25	11	24	13	16	9	3	10	23	57	5	10	5	7	9	21	11	18	13	4	26
2025	6	3297	80	3267	78	A	0	33	69	10	24	4	5	8	25	20	10	8	2	16	29	65	11	30	9	17	14	24	16	13	6	3	10
2025	6	3313	57	3281	54	A	0	22	58	8	23	5	7	3	21	9	16	12	7	15	21	55	7	15	5	8	6	21	12	12	8	5	14
2025	6	3323	102	3345	58	A	0	39	77	8	18	16	20	17	33	13	17	14	7	13	23	68	3	16	9	11	7	20	9	22	12	3	18
2025	6	3332	76	3124	74	H	0	29	58	5	13	13	16	6	26	17	18	8	2	23	26	64	4	16	18	23	10	19	12	12	9	1	21
2025	6	3335	56	3263	52	A	0	22	53	4	16	8	12	10	20	14	15	11	2	10	21	53	8	33	2	3	8	16	14	16	8	2	15
2025	6	3336	92	3182	83	H	0	29	58	13	25	21	30	12	24	21	23	12	3	16	31	65	13	33	8	12	8	18	18	19	10	3	25
2025	6	3346	76	3217	53	H	0	23	51	9	17	21	25	7	24	19	16	9	2	13	18	59	6	24	11	13	13	16	10	16	12	3	25
2025	6	3348	76	3478	51	A	0	31	69	10	27	4	6	13	26	21	10	6	2	19	17	53	6	15	11	17	9	21	5	13	5	2	7
2025	6	3353	94	3312	84	H	0	33	75	4	16	24	42	27	30	11	18	5	4	30	27	70	12	34	18	23	7	19	14	16	9	2	33
2025	6	3376	71	3301	57	N	0	32	64	4	14	3	6	10	28	13	20	12	5	9	22	53	6	15	7	10	1	19	9	21	8	4	8
2025	6	3386	84	3393	70	A	0	30	64	14	26	10	11	13	16	23	16	12	7	15	26	56	6	13	12	17	13	17	13	21	10	4	14
2025	6	3390	89	3211	58	H	0	30	65	13	24	16	17	7	23	19	4	12	5	21	19	55	5	17	15	18	9	21	11	17	2	3	16
2025	6	3395	107	3309	52	H	0	41	84	16	45	9	13	18	36	28	21	10	7	17	21	65	5	17	5	13	5	20	15	23	9	0	18
2025	6	3399	73	3466	64	H	0	21	50	6	22	25	30	9	21	15	10	7	12	14	23	56	6	17	12	14	12	16	12	12	6	4	21
2025	6	3400	119	3369	47	H	0	48	82	2	9	21	30	19	39	27	16	19	6	18	18	61	4	12	7	17	4	15	11	31	6	1	25
2025	6	3401	86	3444	38	H	0	32	56	10	20	12	19	8	33	21	12	13	8	17	13	60	3	24	9	10	10	15	7	18	8	1	19
2025	6	3417	81	3159	63	H	0	34	59	7	17	6	12	7	27	23	17	9	4	22	22	57	7	14	12	16	8	19	14	16	6	0	16
2025	6	3431	68	3287	41	H	0	27	67	5	19	9	13	10	33	14	24	10	5	21	11	50	3	17	16	27	8	24	6	28	12	9	18
2025	6	3433	72	3224	48	A	0	23	49	8	17	18	26	9	28	16	20	9	3	19	18	61	1	16	11	16	13	11	8	15	5	3	21
2025	6	3437	64	3448	56	H	0	23	53	4	14	14	17	0	23	11	10	10	6	12	22	55	2	11	10	12	8	29	10	17	6	1	20
2025	6	3441	55	3347	53	A	0	18	53	7	22	12	17	13	23	7	24	6	1	21	17	56	4	16	15	20	12	17	11	18	7	2	20
2025	6	3442	89	3303	83	A	0	33	62	8	18	15	16	8	19	15	14	11	0	22	30	61	8	22	15	19	13	19	15	20	5	1	23
2025	6	3449	94	3373	51	H	0	37	66	14	28	6	10	10	28	19	12	8	4	16	20	59	2	14	9	13	6	19	7	15	1	2	9
2025	6	3450	71	3225	60	H	0	23	63	3	17	22	28	9	25	11	11	7	8	19	21	63	5	18	13	19	13	28	11	21	1	0	27
2025	6	3458	79	3207	61	H	0	32	64	8	19	7	13	14	25	14	10	6	4	12	22	56	7	20	10	16	9	21	6	15	7	2	18
2025	6	3462	71	3275	66	H	0	25	48	10	24	11	15	0	23	18	16	10	2	18	23	56	9	27	11	17	11	20	19	21	9	2	25
2025	6	3468	82	3325	50	A	0	24	66	11	32	23	25	10	31	18	12	9	0	24	14	56	5	37	17	25	10	24	6	22	5	1	22
2025	6	3472	75	3296	68	A	0	29	67	6	25	11	15	10	18	17	5	9	1	16	29	56	4	8	6	11	7	26	10	15	2	0	17
2025	7	3102	73	3294	66	A	0	29	65	5	23	10	18	10	14	14	10	12	3	16	25	52	3	10	13	15	9	24	9	20	5	4	18
2025	7	3116	71	3114	60	A	1	24	63	9	29	14	18	6	33	9	15	2	3	22	24	74	3	10	9	22	16	27	8	9	4	4	21
2025	7	3130	92	3318	46	H	0	35	69	5	17	17	24	15	24	24	10	9	2	11	18	50	5	19	5	7	5	16	9	23	4	1	21
2025	7	3151	75	3300	36	A	0	30	51	9	15	6	11	5	27	19	21	9	3	15	11	53	2	13	12	21	11	15	1	22	12	2	16
2025	7	3155	81	3342	33	H	0	34	56	7	20	6	7	6	27	22	7	5	4	12	15	48	2	14	1	6	4	15	8	14	2	1	12
2025	7	3162	62	3195	51	H	0	21	52	6	13	14	22	10	24	12	20	9	3	17	17	56	7	29	10	15	12	21	10	18	10	1	21
2025	7	3166	80	3179	72	H	0	31	67	12	32	6	11	11	19	19	10	9	4	15	28	63	7	24	9	12	14	23	20	17	6	5	16
2025	7	3199	93	3197	54	H	0	28	63	6	19	31	37	15	19	10	12	13	9	19	19	47	3	10	13	16	6	18	7	25	5	3	26
2025	7	3201	63	3415	53	H	0	20	49	6	18	17	24	9	28	9	15	10	2	19	18	55	6	17	11	21	10	21	12	15	9	1	25
2025	7	3242	66	3358	51	H	0	24	51	6	17	12	21	10	34	10	28	4	6	24	17	61	2	11	15	23	9	19	10	18	12	3	23
2025	7	3252	83	3398	61	H	0	30	62	12	37	11	16	9	25	17	13	8	0	21	21	57	2	12	17	29	14	21	6	18	8	3	24
2025	7	3274	74	3239	71	H	0	22	54	6	23	24	28	6	21	16	15	10	2	25	22	59	5	16	22	30	10	20	9	18	7	1	31
2025	7	3277	95	3185	49	H	0	38	66	6	25	13	16	13	19	24	13	18	2	19	15	44	6	21	13	18	9	16	10	26	10	1	17
2025	7	3329	87	3411	57	H	0	31	65	11	31	14	22	11	31	17	13	10	7	23	20	69	3	19	14	23	16	24	7	14	5	1	22
2025	7	3330	60	3288	48	H	0	20	52	4	14	16	26	12	24	11	24	12	2	15	18	57	3	16	9	13	16	24	9	24	9	6	25
2025	7	3331	65	3410	58	H	0	28	72	3	23	6	11	14	33	7	13	7	4	16	21	68	9	35	7	9	11	30	11	14	4	2	17
2025	7	3349	76	3375	58	H	0	26	63	8	22	16	23	9	25	17	14	11	2	19	22	60	5	21	9	15	9	27	10	21	4	3	22
2025	7	3361	62	3226	51	H	0	24	50	7	16	7	13	4	22	15	16	9	7	13	23	66	3	15	2	6	16	24	9	16	8	4	16
2025	7	3414	72	3456	55	H	0	24	54	11	21	13	17	7	26	17	13	7	5	13	21	60	7	14	6	9	7	19	12	13	4	1	14
2025	7	3467	59	3306	49	H	0	21	62	8	33	9	11	11	22	12	13	7	1	20	17	49	2	13	13	20	11	26	5	20	7	1	16
2025	8	3112	75	3424	66	H	0	25	47	9	17	16	18	5	25	14	20	10	3	18	25	63	7	23	9	14	12	14	14	15	13	2	13
2025	8	3119	58	3324	54	H	0	18	53	7	23	15	17	9	25	11	14	4	2	13	21	57	5	14	7	10	7	25	11	12	9	2	17
2025	8	3136	59	3148	48	A	0	25	61	4	19	5	7	9	25	9	17	14	1	18	18	54	3	15	9	13	9	22	9	21	7	0	14
2025	8	3156	75	3132	68	H	0	23	53	5	18	24	30	5	25	12	14	3	6	13	25	75	9	23	9	9	17	23	15	14	3	4	23
2025	8	3160	75	3305	59	N	0	27	57	9	29	12	20	16	18	13	9	6	2	18	20	52	7	22	12	13	9	10	10	10	3	3	16
2025	8	3164	74	3384	38	H	0	28	60	8	22	10	17	5	23	17	9	10	3	20	14	46	3	13	7	15	8	27	6	25	7	1	16
2025	8	3177	75	3260	60	A	0	27	55	6	17	15	20	13	17	18	17	11	3	20	22	46	6	17	10	16	3	9	13	23	6	3	18
2025	8	3190	44	3205	42	A	0	16	47	5	20	7	11	7	22	12	19	8	4	14	15	56	6	24	6	9	10	20	9	17	9	3	19
2025	8	3196	104	3152	35	H	0	42	78	5	20	15	21	17	37	21	11	15	7	4	14	64	5	19	2	8	8	18	8	21	7	2	19
2025	8	3204	54	3126	50	H	0	18	64	4	19	14	23	16	30	15	17	11	6	23	16	53	3	10	15	27	8	27	6	16	8	3	20
2025	8	3206	89	3284	66	H	0	33	63	6	17	17	21	9	14	10	8	13	2	15	23	43	5	10	15	19	7	20	10	21	5	2	18
2025	8	3220	75	3463	61	H	0	27	55	6	16	15	18	7	24	13	11	6	1	15	23	60	6	16	9	16	9	17	19	10	7	3	15
2025	8	3232	68	3460	51	A	0	26	60	5	15	11	18	13	27	15	17	10	4	12	20	62	5	28	6	7	9	19	8	20	11	3	18
2025	8	3246	76	3459	42	H	0	30	65	10	30	6	9	14	32	20	14	5	10	16	14	69	5	30	9	14	7	17	10	11	7	2	10
2025	8	3257	86	3404	64	A	0	31	54	4	12	20	29	13	29	18	21	8	6	19	20	67	6	27	18	24	16	13	9	13	13	6	24
2025	8	3261	117	3149	44	H	0	46	78	7	13	18	25	22	39	23	13	6	5	19	16	66	4	31	8	13	9	11	8	16	4	5	20
2025	8	3278	82	3262	37	H	0	30	69	6	19	16	21	20	30	16	9	10	2	6	14	56	5	27	4	5	7	19	8	16	6	2	17
2025	8	3281	60	3408	52	H	0	23	55	5	14	9	15	9	19	13	15	13	5	16	18	49	4	17	12	16	10	18	8	25	8	1	13
2025	8	3286	75	3142	57	H	0	29	65	8	32	9	15	15	18	17	14	17	5	22	17	44	7	16	16	21	6	23	11	24	5	3	17
2025	8	3298	55	3233	53	A	0	21	55	4	8	9	14	10	23	13	19	9	8	14	21	69	6	28	5	8	18	20	15	13	10	2	15
2025	8	3304	84	3380	58	H	0	27	55	5	14	25	36	16	27	19	14	8	0	13	22	59	8	21	6	10	11	15	12	15	7	3	26
2025	8	3314	66	3299	47	A	0	24	59	10	31	8	11	6	23	15	10	15	5	15	17	50	2	10	11	15	7	23	9	19	4	2	9
2025	8	3326	94	3150	53	H	0	32	61	10	24	20	28	8	21	18	12	16	2	14	19	54	5	18	10	16	12	20	9	24	4	3	23
2025	8	3332	66	3317	35	H	0	27	60	7	23	5	9	10	30	17	16	10	4	17	12	49	2	10	9	19	7	22	5	16	7	0	16
2025	8	3344	58	3436	53	A	0	23	45	4	8	8	15	8	19	11	8	9	4	12	19	50	6	20	9	12	10	15	11	10	7	2	14
2025	8	3350	62	3193	39	A	0	21	54	7	22	13	14	6	26	15	19	13	3	10	17	54	4	24	1	2	8	18	11	24	7	3	21
2025	8	3351	66	3254	54	A	0	24	46	4	11	14	25	7	22	21	19	11	8	24	14	57	4	19	22	29	14	18	10	23	6	0	24
2025	8	3360	66	3451	63	A	0	23	59	4	13	16	24	9	26	11	21	10	9	20	21	61	6	23	15	18	10	24	13	19	4	4	22
2025	8	3362	62	3340	56	H	0	23	56	2	11	14	26	12	31	15	15	4	8	11	21	66	7	21	7	7	7	23	13	9	6	4	21
2025	8	3371	67	3200	44	H	0	22	62	5	29	18	23	18	17	14	11	14	0	18	17	43	3	15	7	16	10	21	9	23	6	3	22
2025	8	3372	68	3101	65	A	0	23	50	5	20	17	25	7	26	8	22	12	1	22	25	67	6	31	9	11	14	21	12	15	9	3	21
2025	8	3374	72	3444	44	H	0	26	64	6	23	14	21	14	18	11	13	18	1	16	14	39	9	21	7	10	6	21	10	32	7	3	21
2025	8	3387	78	3229	71	H	0	30	65	8	20	10	12	12	24	14	16	9	4	14	30	63	9	20	2	7	10	18	16	19	5	3	18
2025	8	3396	67	3174	56	A	0	25	66	8	22	9	13	10	25	18	19	11	1	20	21	57	5	21	9	18	10	24	9	22	9	2	19
2025	8	3397	89	3292	75	H	0	30	73	15	42	14	19	18	20	15	14	13	2	27	28	51	4	12	15	28	3	21	14	20	3	3	14
2025	8	3403	75	3307	68	H	0	26	66	7	25	16	20	13	24	15	13	8	6	23	24	51	5	15	15	24	6	24	6	17	6	3	21
2025	8	3412	74	3105	67	A	0	24	57	11	28	15	25	8	28	10	19	4	5	22	24	63	6	15	13	19	10	23	13	16	13	2	23
2025	8	3417	91	3337	54	H	0	37	71	8	26	9	14	22	29	23	14	6	3	20	18	59	9	26	9	13	8	8	14	13	7	2	15
2025	8	3425	124	3169	39	H	0	48	79	17	36	11	16	14	25	28	16	28	7	18	12	46	5	19	10	12	5	11	8	42	8	2	15
2025	8	3442	62	3282	43	H	0	19	52	8	19	16	23	10	28	12	24	11	0	19	17	58	1	12	8	15	8	21	11	21	15	2	22
2025	8	3443	78	3273	54	A	0	32	65	6	23	8	13	12	23	16	13	10	4	16	20	56	2	15	12	18	6	18	5	17	10	3	14
2025	8	3452	82	3338	54	H	0	27	68	6	30	22	27	18	17	11	13	17	2	23	19	58	5	22	11	15	18	20	6	27	5	1	26
2025	8	3464	60	3382	52	H	0	23	60	6	31	8	11	10	29	12	18	4	7	17	16	57	5	23	15	19	11	25	9	17	9	0	11
2025	8	3470	57	3309	48	H	0	23	58	5	18	6	11	12	27	12	19	9	8	20	14	58	3	16	17	25	8	23	6	12	11	0	19
2025	8	3473	64	3133	56	H	0	23	48	4	12	14	20	3	28	13	17	8	3	11	22	62	4	25	8	11	7	22	10	16	9	2	19
2025	8	3475	82	3293	75	A	0	28	69	7	18	19	26	5	29	19	10	17	5	19	27	69	11	39	10	17	13	33	17	26	4	6	23
