Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT
2025	75	1106	69	1105	65	A	0
2025	75	1107	70	1127	65	A	0
2025	75	1110	74	1221	65	A	0
2025	75	1111	58	1241	50	A	0
2025	75	1114	77	1399	71	A	0
2025	75	1117	85	1209	59	H	0
2025	75	1119	68	1131	62	H	0
2025	75	1120	70	1208	68	A	0
2025	75	1125	85	1191	82	A	0
2025	75	1126	83	1290	58	H	0
2025	75	1133	74	1293	61	A	0
2025	75	1136	85	1262	62	H	0
2025	75	1137	73	1298	69	H	0
2025	75	1138	85	1444	76	A	0
2025	75	1141	71	1296	66	A	0
2025	75	1143	65	1301	62	A	0
2025	75	1144	81	1284	58	H	0
2025	75	1145	78	1193	67	A	0
2025	75	1148	71	1192	60	A	0
2025	75	1149	58	1347	54	H	0
2025	75	1151	75	1202	71	A	0
2025	75	1152	88	1478	72	H	0
2025	75	1153	67	1113	60	H	0
2025	75	1155	78	1338	75	A	1
2025	75	1158	87	1318	85	H	0
2025	75	1159	90	1248	67	A	0
2025	75	1161	79	1461	63	A	0
2025	75	1165	86	1335	76	A	0
2025	75	1166	68	1163	63	A	0
2025	75	1168	83	1253	67	A	0
2025	75	1173	83	1260	81	H	1
2025	75	1174	79	1189	77	H	0
2025	75	1179	71	1232	53	A	0
2025	75	1181	88	1130	63	A	0
2025	75	1182	75	1382	57	H	0
2025	75	1184	72	1468	69	H	0
2025	75	1185	68	1132	62	A	0
2025	75	1187	75	1455	72	A	0
2025	75	1190	65	1359	60	A	0
2025	75	1195	60	1474	47	H	0
2025	75	1196	84	1400	60	H	0
2025	75	1197	86	1115	76	H	0
2025	75	1199	91	1210	78	H	0
2025	75	1204	67	1330	63	A	0
2025	75	1205	97	1367	68	H	0
2025	75	1206	80	1203	77	H	2
2025	75	1213	88	1470	64	H	0
2025	75	1217	80	1135	67	A	0
2025	75	1218	81	1167	70	H	0
2025	75	1219	77	1342	66	H	0
2025	75	1222	69	1416	68	A	0
2025	75	1223	66	1410	57	H	0
2025	75	1225	83	1186	76	H	0
2025	75	1226	86	1285	61	H	0
2025	75	1227	81	1434	74	A	0
2025	75	1229	74	1283	68	H	0
2025	75	1238	79	1341	70	A	0
2025	75	1239	72	1146	62	H	0
2025	75	1240	70	1358	62	H	0
2025	75	1242	84	1243	74	H	0
2025	75	1244	78	1256	76	H	0
2025	75	1251	68	1308	60	H	0
2025	75	1252	88	1122	60	H	0
2025	75	1254	64	1384	51	H	0
2025	75	1257	81	1438	67	H	0
2025	75	1258	77	1360	70	H	0
2025	75	1259	76	1250	60	A	0
2025	75	1263	87	1420	62	A	0
2025	75	1264	72	1310	65	H	0
2025	75	1267	77	1157	64	A	0
2025	75	1270	75	1249	64	H	0
2025	75	1275	70	1245	61	A	0
2025	75	1280	84	1279	81	H	1
2025	75	1281	83	1116	65	H	0
2025	75	1286	80	1451	71	A	0
2025	75	1287	82	1473	65	H	0
2025	75	1292	71	1443	57	H	0
2025	75	1294	68	1170	64	H	0
2025	75	1295	103	1377	77	A	0
2025	75	1305	75	1363	64	H	0
2025	75	1309	82	1477	73	A	0
2025	75	1311	73	1372	61	H	0
2025	75	1312	64	1306	59	H	0
2025	75	1315	76	1282	72	H	0
2025	75	1317	72	1427	57	A	0
2025	75	1324	65	1178	59	A	0
2025	75	1328	82	1376	62	H	0
2025	75	1329	83	1160	73	H	0
2025	75	1340	80	1319	69	A	0
2025	75	1343	81	1171	80	A	0
2025	75	1345	65	1332	58	A	0
2025	75	1346	91	1291	57	A	0
2025	75	1348	92	1172	90	H	0
2025	75	1351	64	1265	57	A	0
2025	75	1355	84	1331	70	H	0
2025	75	1356	73	1320	49	H	0
2025	75	1362	81	1333	70	H	0
2025	75	1365	103	1211	99	A	0
2025	75	1368	65	1322	64	A	0
2025	75	1370	75	1381	52	H	0
2025	75	1374	117	1274	74	A	0
2025	75	1375	64	1407	63	H	0
2025	75	1378	63	1409	56	H	0
2025	75	1380	67	1212	60	H	0
2025	75	1385	79	1371	51	A	0
2025	75	1387	63	1350	59	A	0
2025	75	1388	74	1337	50	A	0
2025	75	1389	66	1357	61	A	0
2025	75	1390	72	1314	71	A	0
2025	75	1391	82	1480	78	H	0
2025	75	1393	77	1323	69	H	0
2025	75	1394	69	1230	63	A	0
2025	75	1398	84	1183	65	H	0
2025	75	1401	68	1261	57	H	0
2025	75	1402	85	1379	82	H	1
2025	75	1403	70	1112	54	H	0
2025	75	1404	85	1188	82	H	0
2025	75	1405	93	1123	75	A	0
2025	75	1406	53	1392	49	H	0
2025	75	1411	66	1108	57	H	0
2025	75	1413	64	1364	60	A	0
2025	75	1414	101	1142	71	H	0
2025	75	1415	85	1471	81	H	0
2025	75	1418	65	1419	60	A	0
2025	75	1421	93	1457	84	H	0
2025	75	1422	83	1441	55	A	0
2025	75	1424	76	1361	68	A	0
2025	75	1428	73	1140	72	H	1
2025	75	1430	96	1469	80	H	0
2025	75	1431	81	1198	73	A	0
2025	75	1435	76	1397	75	H	0
2025	75	1440	75	1154	70	A	0
2025	75	1448	72	1439	63	A	0
2025	75	1450	92	1339	70	H	0
2025	75	1452	64	1235	57	H	0
2025	75	1458	84	1425	69	A	0
2025	75	1459	69	1273	49	H	0
2025	75	1460	78	1297	70	A	0
2025	75	1462	59	1266	57	A	0
2025	75	1463	92	1162	88	A	0
2025	75	1465	60	1101	54	A	0
2025	75	1466	90	1316	84	A	0
2025	75	1467	64	1373	58	H	0
2025	75	1472	74	1176	62	H	0
2025	75	1475	78	1442	66	H	0
2025	75	1479	69	1447	65	A	0
2025	76	1156	73	1237	62	A	0
2025	76	1194	75	1349	73	H	0
2025	76	1268	69	1304	66	H	0
2025	76	1269	82	1247	60	H	0
2025	76	1272	77	1150	68	A	0
2025	76	1276	80	1321	76	H	1
2025	76	1277	80	1228	78	H	0
2025	76	1352	81	1454	79	A	0
2025	76	1395	74	1124	71	A	0
2025	76	1396	80	1408	77	H	0
2025	76	1464	73	1453	69	A	0
2025	77	1108	78	1341	70	A	0
2025	77	1126	73	1115	64	H	0
2025	77	1135	83	1165	82	A	0
2025	77	1159	87	1137	80	H	0
2025	77	1180	60	1220	55	H	0
2025	77	1192	58	1152	48	A	0
2025	77	1197	83	1290	53	H	0
2025	77	1207	64	1437	63	A	0
2025	77	1214	74	1299	73	A	0
2025	77	1223	76	1394	72	H	0
2025	77	1249	78	1311	74	A	0
2025	77	1254	72	1479	63	H	1
2025	77	1270	79	1372	59	H	0
2025	77	1285	72	1225	67	H	0
2025	77	1286	74	1186	64	H	0
2025	77	1307	95	1201	67	H	0
2025	77	1322	73	1309	61	H	0
2025	77	1335	82	1217	67	A	0
2025	77	1336	80	1353	72	H	0
2025	77	1343	71	1162	67	H	0
2025	77	1368	76	1477	68	A	0
2025	77	1410	85	1230	78	A	0
2025	77	1411	81	1238	73	H	0
2025	77	1423	85	1456	74	H	0
2025	77	1447	70	1384	68	H	2
2025	77	1463	83	1171	67	H	0
2025	77	1478	73	1476	72	H	0
2025	78	1103	90	1138	58	A	0
2025	78	1104	103	1435	87	H	0
2025	78	1112	92	1329	78	A	0
2025	78	1113	65	1452	57	A	0
2025	78	1123	82	1141	80	A	0
2025	78	1133	89	1125	77	A	0
2025	78	1140	83	1160	67	A	0
2025	78	1163	80	1139	78	H	1
2025	78	1166	73	1177	49	A	0
2025	78	1173	82	1182	62	A	0
2025	78	1185	94	1325	87	H	0
2025	78	1187	85	1409	76	A	1
2025	78	1206	75	1382	62	A	0
2025	78	1229	85	1232	81	H	0
2025	78	1235	108	1416	83	H	0
2025	78	1245	83	1405	64	A	0
2025	78	1257	98	1374	73	A	0
2025	78	1266	76	1371	59	A	0
2025	78	1275	84	1132	76	H	0
2025	78	1278	72	1234	67	A	0
2025	78	1320	79	1283	68	H	0
2025	78	1326	73	1345	70	A	0
2025	78	1332	82	1449	71	H	0
2025	78	1386	78	1172	61	A	0
2025	78	1397	68	1280	56	H	0
2025	78	1398	81	1404	80	H	1
2025	78	1400	61	1281	53	H	0
2025	78	1403	81	1153	71	A	0
2025	78	1412	81	1427	78	H	0
2025	78	1417	85	1458	83	H	0
2025	78	1433	81	1348	57	A	0
2025	78	1438	74	1130	56	H	0
2025	78	1444	72	1296	70	H	0
2025	78	1448	67	1314	66	H	0
2025	78	1461	63	1424	61	A	0
2025	79	1110	68	1250	67	H	0
2025	79	1116	68	1208	65	H	0
2025	79	1119	76	1221	71	A	0
2025	79	1124	70	1243	62	H	0
2025	79	1143	77	1199	68	H	0
2025	79	1150	69	1378	61	H	0
2025	79	1155	86	1393	72	H	0
2025	79	1156	65	1178	50	H	0
2025	79	1161	75	1129	72	H	0
2025	79	1179	81	1434	71	H	0
2025	79	1190	85	1441	58	H	0
2025	79	1196	70	1376	69	A	0
2025	79	1210	71	1439	64	H	0
2025	79	1219	86	1367	77	A	0
2025	79	1222	70	1428	36	H	0
2025	79	1227	78	1191	67	A	0
2025	79	1237	86	1453	77	A	0
2025	79	1241	74	1330	60	A	0
2025	79	1242	74	1395	61	A	0
2025	79	1248	80	1259	59	A	0
2025	79	1255	77	1347	74	A	0
2025	79	1260	70	1200	66	H	0
2025	79	1269	74	1203	61	H	0
2025	79	1273	79	1422	78	A	0
2025	79	1293	74	1356	64	A	0
2025	79	1298	62	1131	47	H	0
2025	79	1317	76	1396	67	H	0
2025	79	1321	79	1231	70	H	0
2025	79	1324	76	1236	72	H	0
2025	79	1342	71	1149	61	H	0
2025	79	1352	72	1464	70	A	0
2025	79	1361	77	1102	76	A	1
2025	79	1385	79	1462	71	H	1
2025	79	1387	64	1247	52	H	0
2025	79	1390	88	1274	51	H	0
2025	79	1401	63	1279	62	A	0
2025	79	1421	61	1205	53	A	0
2025	79	1425	78	1304	73	A	0
2025	79	1429	90	1305	69	H	0
2025	79	1440	91	1202	82	H	0
2025	79	1454	95	1460	79	A	0
2025	79	1459	79	1154	68	H	0
2025	80	1101	67	1470	56	H	0
2025	80	1114	62	1442	51	A	0
2025	80	1117	65	1111	55	H	0
2025	80	1122	73	1146	71	A	0
2025	80	1136	95	1306	76	A	0
2025	80	1144	79	1392	54	A	0
2025	80	1167	71	1168	68	A	0
2025	80	1169	86	1253	76	H	0
2025	80	1170	75	1226	71	H	0
2025	80	1176	70	1331	68	A	0
2025	80	1188	82	1475	76	H	0
2025	80	1189	83	1284	71	H	0
2025	80	1193	87	1264	84	A	1
2025	80	1195	77	1468	61	A	0
2025	80	1204	85	1157	58	H	0
2025	80	1213	74	1381	59	A	0
2025	80	1220	93	1174	68	H	0
2025	80	1225	77	1294	76	H	0
2025	80	1233	73	1351	67	A	0
2025	80	1239	79	1480	62	A	0
2025	80	1240	73	1431	66	A	0
2025	80	1244	69	1308	56	A	0
2025	80	1256	77	1443	67	H	0
2025	80	1258	73	1334	68	A	0
2025	80	1263	86	1262	85	A	1
2025	80	1265	67	1310	65	A	1
2025	80	1267	92	1209	79	A	0
2025	80	1268	91	1228	70	A	0
2025	80	1272	61	1455	53	H	0
2025	80	1287	73	1183	66	A	0
2025	80	1292	77	1358	75	A	0
2025	80	1303	89	1472	78	H	0
2025	80	1316	90	1474	81	A	0
2025	80	1318	70	1180	61	H	0
2025	80	1319	70	1186	61	A	0
2025	80	1333	83	1337	63	H	0
2025	80	1339	92	1360	82	H	0
2025	80	1340	74	1451	56	H	0
2025	80	1355	65	1282	64	A	0
2025	80	1357	93	1145	84	A	0
2025	80	1359	73	1151	69	A	0
2025	80	1365	93	1450	65	H	0
2025	80	1373	82	1291	68	H	0
2025	80	1377	102	1315	93	A	0
2025	80	1388	71	1362	51	H	0
2025	80	1391	67	1184	66	A	0
2025	80	1398	89	1399	77	H	0
2025	80	1402	89	1418	74	A	0
2025	80	1406	83	1299	67	H	0
2025	80	1413	68	1218	66	H	0
2025	80	1415	84	1414	80	H	1
2025	80	1420	92	1107	87	A	1
2025	80	1423	85	1158	83	A	0
2025	80	1426	65	1370	56	H	0
2025	80	1430	74	1465	69	A	0
2025	80	1436	68	1312	64	H	0
2025	80	1456	94	1214	83	H	0
2025	80	1466	74	1252	64	H	0
2025	80	1467	48	1389	37	A	0
2025	80	1471	77	1364	63	H	0
2025	80	1473	72	1369	68	H	0
2025	81	1148	93	1478	70	A	0
2025	81	1173	77	1386	72	H	0
2025	81	1234	76	1336	75	H	0
2025	81	1266	87	1437	74	H	0
2025	81	1325	61	1245	59	H	0
2025	81	1345	91	1276	64	H	0
2025	81	1384	74	1254	64	H	0
2025	81	1405	84	1132	71	A	0
2025	81	1417	65	1449	60	A	0
2025	81	1433	75	1382	61	H	0
2025	81	1454	79	1297	59	A	0
2025	81	1476	75	1152	73	H	0
2025	81	1479	71	1447	66	H	0
2025	82	1103	102	1275	75	H	0
2025	82	1104	80	1261	73	H	0
2025	82	1106	66	1341	63	H	0
2025	82	1107	68	1312	62	H	0
2025	82	1110	81	1159	77	H	0
2025	82	1111	66	1419	58	A	0
2025	82	1112	78	1160	63	H	0
2025	82	1114	78	1473	46	A	0
2025	82	1117	80	1402	65	H	0
2025	82	1120	53	1397	51	H	0
2025	82	1124	76	1428	61	A	0
2025	82	1125	95	1293	77	A	0
2025	82	1131	85	1137	82	H	1
2025	82	1133	61	1229	57	H	0
2025	82	1136	83	1127	69	H	0
2025	82	1139	86	1177	69	H	0
2025	82	1140	80	1153	52	H	0
2025	82	1141	73	1444	52	H	0
2025	82	1142	78	1253	69	H	0
2025	82	1143	98	1274	94	H	1
2025	82	1144	69	1220	67	A	1
2025	82	1151	71	1190	63	A	0
2025	82	1155	72	1439	57	A	0
2025	82	1156	81	1453	66	H	0
2025	82	1158	76	1189	62	A	0
2025	82	1161	69	1201	64	A	0
2025	82	1165	85	1343	76	A	0
2025	82	1166	79	1371	54	H	0
2025	82	1171	84	1135	83	A	0
2025	82	1172	72	1350	66	A	0
2025	82	1175	73	1271	66	A	0
2025	82	1179	69	1283	62	A	1
2025	82	1180	67	1174	54	H	0
2025	82	1181	63	1448	56	A	0
2025	82	1184	81	1195	77	H	0
2025	82	1185	90	1138	77	H	0
2025	82	1187	64	1378	55	H	0
2025	82	1188	65	1287	54	H	0
2025	82	1191	78	1434	68	A	0
2025	82	1196	89	1208	59	H	0
2025	82	1197	65	1108	64	A	0
2025	82	1202	79	1273	74	A	0
2025	82	1203	67	1387	61	H	0
2025	82	1211	105	1339	62	A	0
2025	82	1212	65	1290	54	A	0
2025	82	1213	79	1469	66	A	0
2025	82	1219	84	1457	62	H	0
2025	82	1221	70	1259	65	A	0
2025	82	1222	92	1242	86	A	2
2025	82	1223	86	1309	76	A	0
2025	82	1233	72	1373	68	H	0
2025	82	1235	76	1113	61	A	0
2025	82	1236	91	1237	80	A	0
2025	82	1238	86	1126	81	H	0
2025	82	1239	87	1474	77	A	0
2025	82	1240	65	1308	59	A	0
2025	82	1241	86	1209	79	A	0
2025	82	1243	73	1452	60	H	0
2025	82	1247	70	1348	64	H	0
2025	82	1249	61	1477	58	H	1
2025	82	1250	86	1248	47	H	0
2025	82	1251	82	1198	59	A	0
2025	82	1252	68	1146	55	A	0
2025	82	1255	80	1367	54	H	0
2025	82	1256	75	1292	69	H	0
2025	82	1262	97	1306	80	H	0
2025	82	1264	74	1291	64	A	0
2025	82	1265	70	1145	47	A	0
2025	82	1267	71	1204	67	A	0
2025	82	1270	93	1410	63	A	0
2025	82	1277	81	1353	74	N	0
2025	82	1278	77	1332	69	H	0
2025	82	1280	65	1376	60	A	1
2025	82	1281	83	1279	75	H	0
2025	82	1285	77	1286	70	H	0
2025	82	1288	80	1164	64	H	0
2025	82	1294	67	1186	62	A	0
2025	82	1295	87	1315	82	H	0
2025	82	1296	76	1123	66	H	0
2025	82	1300	82	1354	77	H	0
2025	82	1303	84	1331	76	A	0
2025	82	1307	75	1424	73	A	0
2025	82	1313	92	1224	75	H	0
2025	82	1314	102	1130	96	H	1
2025	82	1319	80	1225	72	A	0
2025	82	1320	74	1232	56	A	0
2025	82	1322	57	1372	54	A	1
2025	82	1323	74	1438	59	A	0
2025	82	1328	65	1116	62	A	0
2025	82	1330	74	1157	52	H	0
2025	82	1333	83	1365	69	H	0
2025	82	1335	93	1162	78	H	0
2025	82	1337	60	1334	44	H	0
2025	82	1338	77	1393	73	A	0
2025	82	1340	76	1226	59	H	0
2025	82	1344	78	1207	68	H	0
2025	82	1346	75	1351	64	H	0
2025	82	1347	82	1342	69	A	0
2025	82	1352	73	1324	71	H	0
2025	82	1355	90	1377	71	H	0
2025	82	1356	89	1227	85	A	0
2025	82	1357	86	1310	77	A	0
2025	82	1359	77	1459	61	H	0
2025	82	1361	69	1305	50	A	0
2025	82	1362	81	1360	69	H	0
2025	82	1363	67	1461	58	H	0
2025	82	1364	83	1168	75	A	0
2025	82	1368	86	1230	63	H	0
2025	82	1369	72	1442	51	A	0
2025	82	1374	63	1301	57	A	0
2025	82	1379	67	1418	59	A	0
2025	82	1380	83	1115	67	A	0
2025	82	1388	80	1450	75	A	0
2025	82	1390	78	1199	71	H	0
2025	82	1391	81	1468	76	A	0
2025	82	1392	89	1299	74	H	0
2025	82	1394	61	1311	57	H	0
2025	82	1399	89	1404	85	A	1
2025	82	1400	70	1401	69	H	0
2025	82	1407	65	1375	55	H	0
2025	82	1408	82	1349	71	A	0
2025	82	1411	82	1105	78	A	1
2025	82	1414	71	1218	55	H	0
2025	82	1415	83	1167	79	A	0
2025	82	1416	85	1395	58	H	0
2025	82	1420	80	1436	63	A	0
2025	82	1421	69	1149	61	A	0
2025	82	1422	60	1440	57	A	0
2025	82	1423	83	1214	62	H	0
2025	82	1426	79	1101	76	A	1
2025	82	1427	88	1396	79	H	0
2025	82	1429	87	1102	58	A	0
2025	82	1430	70	1370	66	A	0
2025	82	1431	73	1244	71	H	0
2025	82	1435	74	1246	69	H	0
2025	82	1441	80	1154	78	A	1
2025	82	1443	75	1358	66	A	0
2025	82	1451	87	1170	81	A	0
2025	82	1456	78	1284	73	H	0
2025	82	1460	67	1178	50	H	0
2025	82	1462	76	1163	72	H	0
2025	82	1463	84	1217	55	H	0
2025	82	1465	76	1381	60	A	0
2025	82	1466	88	1122	84	H	1
2025	82	1467	75	1193	54	A	0
2025	82	1471	79	1169	54	H	0
2025	82	1472	68	1282	65	A	0
2025	82	1475	64	1183	60	A	0
2025	82	1480	92	1316	72	H	0
2025	83	1148	81	1152	64	H	0
2025	83	1192	65	1476	54	A	0
2025	83	1200	65	1182	63	H	0
2025	83	1228	83	1321	74	H	0
2025	83	1268	79	1231	78	A	0
2025	83	1272	100	1412	77	H	0
2025	83	1298	66	1119	53	A	0
2025	83	1317	77	1194	64	H	0
2025	83	1403	64	1329	54	H	0
2025	83	1409	84	1455	77	H	0
2025	83	1447	68	1384	66	A	0
2025	83	1458	83	1304	55	H	0
2025	83	1479	85	1254	80	H	2
2025	84	1105	98	1341	82	H	0
2025	84	1108	70	1126	61	H	0
2025	84	1112	86	1235	75	H	1
2025	84	1131	69	1221	59	H	0
2025	84	1181	74	1301	64	H	0
2025	84	1183	56	1114	54	N	0
2025	84	1197	72	1238	62	A	0
2025	84	1212	81	1115	77	A	0
2025	84	1223	70	1368	62	A	0
2025	84	1230	74	1309	58	A	0
2025	84	1249	69	1322	59	H	0
2025	84	1270	74	1394	73	A	0
2025	84	1276	76	1336	72	H	0
2025	84	1311	82	1410	75	A	0
2025	84	1326	82	1234	65	H	0
2025	84	1372	79	1477	72	H	0
2025	84	1380	63	1290	42	A	0
2025	84	1406	75	1318	65	A	0
2025	84	1407	70	1379	61	H	0
2025	84	1411	80	1106	69	A	0
2025	84	1417	82	1425	76	A	0
2025	84	1419	77	1375	66	H	0
2025	85	1103	80	1296	70	A	0
2025	85	1113	70	1160	68	A	0
2025	85	1138	75	1141	69	H	0
2025	85	1140	93	1124	89	H	1
2025	85	1161	79	1102	58	H	0
2025	85	1208	71	1376	60	H	0
2025	85	1211	98	1333	60	H	0
2025	85	1242	91	1416	87	H	0
2025	85	1245	75	1132	57	H	0
2025	85	1246	78	1397	73	A	0
2025	85	1257	72	1448	59	H	0
2025	85	1266	78	1139	69	A	0
2025	85	1275	89	1185	80	H	0
2025	85	1277	73	1278	51	H	0
2025	85	1287	66	1475	65	H	0
2025	85	1323	71	1210	68	H	0
2025	85	1338	73	1314	65	H	0
2025	85	1344	69	1371	67	A	0
2025	85	1356	79	1434	75	A	0
2025	85	1361	71	1363	68	H	0
2025	85	1378	69	1349	64	H	0
2025	85	1382	75	1173	53	H	0
2025	85	1385	66	1207	41	A	0
2025	85	1387	78	1433	69	H	0
2025	85	1401	75	1328	68	H	0
2025	85	1405	86	1325	83	A	0
2025	85	1428	69	1153	66	H	0
2025	85	1444	74	1123	71	A	0
2025	85	1461	83	1201	72	H	1
2025	86	1104	88	1280	84	A	0
2025	86	1110	75	1248	68	A	0
2025	86	1117	81	1379	68	A	0
2025	86	1119	84	1159	72	H	0
2025	86	1120	87	1261	74	A	0
2025	86	1129	66	1305	56	H	0
2025	86	1137	79	1259	67	H	0
2025	86	1146	75	1480	70	H	0
2025	86	1149	82	1367	75	A	0
2025	86	1151	84	1441	60	A	0
2025	86	1163	72	1177	61	H	0
2025	86	1166	86	1462	77	H	0
2025	86	1179	66	1320	52	H	0
2025	86	1191	78	1293	74	H	0
2025	86	1194	94	1427	74	H	0
2025	86	1195	83	1239	79	A	0
2025	86	1200	88	1247	72	A	0
2025	86	1202	72	1359	70	H	0
2025	86	1203	75	1350	66	H	0
2025	86	1205	92	1255	87	H	0
2025	86	1206	58	1260	53	H	1
2025	86	1222	63	1452	49	A	0
2025	86	1227	93	1133	70	A	0
2025	86	1229	81	1125	78	H	0
2025	86	1232	72	1283	67	H	0
2025	86	1243	85	1329	57	H	0
2025	86	1268	76	1458	68	H	0
2025	86	1273	80	1154	46	H	0
2025	86	1279	72	1400	69	H	0
2025	86	1298	79	1250	54	A	0
2025	86	1316	101	1391	100	H	1
2025	86	1317	58	1455	54	A	0
2025	86	1330	78	1111	77	A	0
2025	86	1348	88	1269	82	H	0
2025	86	1353	79	1321	72	A	0
2025	86	1374	76	1143	65	H	0
2025	86	1377	91	1303	87	H	0
2025	86	1386	76	1182	72	H	0
2025	86	1388	67	1365	54	A	0
2025	86	1390	70	1393	61	H	0
2025	86	1396	90	1150	89	H	2
2025	86	1403	71	1395	57	H	0
2025	86	1412	78	1409	68	A	0
2025	86	1421	72	1347	65	H	0
2025	86	1422	70	1190	65	H	0
2025	86	1429	76	1424	71	H	0
2025	86	1438	82	1274	71	A	0
2025	86	1439	76	1199	66	A	0
2025	86	1440	74	1459	67	A	0
2025	86	1457	76	1342	67	H	0
2025	86	1472	86	1331	71	H	0
2025	86	1474	75	1466	67	H	0
2025	87	1122	86	1468	77	H	1
2025	87	1127	75	1436	72	H	0
2025	87	1136	92	1420	86	A	0
2025	87	1142	90	1167	81	A	0
2025	87	1144	96	1456	55	H	0
2025	87	1148	63	1254	50	A	0
2025	87	1156	68	1236	58	A	0
2025	87	1158	81	1392	74	H	0
2025	87	1169	78	1364	71	A	0
2025	87	1176	69	1282	68	H	0
2025	87	1178	68	1297	57	H	0
2025	87	1183	71	1442	59	A	0
2025	87	1184	80	1252	71	A	0
2025	87	1192	78	1478	74	H	0
2025	87	1209	85	1267	81	A	0
2025	87	1213	83	1370	74	H	0
2025	87	1220	74	1189	63	A	0
2025	87	1225	82	1451	74	A	0
2025	87	1226	78	1186	70	H	0
2025	87	1240	71	1198	67	H	0
2025	87	1241	73	1157	64	H	0
2025	87	1251	76	1244	68	A	0
2025	87	1258	88	1339	63	H	0
2025	87	1263	71	1306	46	H	0
2025	87	1272	68	1408	56	A	0
2025	87	1284	104	1180	97	H	2
2025	87	1285	92	1340	78	H	0
2025	87	1286	70	1170	58	H	0
2025	87	1304	80	1228	74	H	1
2025	87	1308	61	1292	57	A	0
2025	87	1312	83	1262	62	H	0
2025	87	1318	78	1214	69	A	0
2025	87	1324	68	1453	54	H	0
2025	87	1326	83	1336	64	A	0
2025	87	1334	70	1450	68	H	0
2025	87	1337	98	1360	90	A	0
2025	87	1352	106	1237	53	H	0
2025	87	1355	72	1295	62	A	0
2025	87	1369	90	1404	79	H	0
2025	87	1398	72	1114	70	A	0
2025	87	1399	72	1287	64	A	0
2025	87	1406	76	1174	66	A	0
2025	87	1407	81	1204	74	H	0
2025	87	1414	80	1253	75	A	1
2025	87	1415	60	1413	58	H	0
2025	87	1417	78	1332	52	H	0
2025	87	1418	70	1402	61	A	0
2025	87	1419	62	1375	58	A	0
2025	87	1423	83	1299	59	A	0
2025	87	1426	70	1381	68	H	0
2025	87	1443	78	1431	74	H	0
2025	87	1464	88	1460	86	H	0
2025	87	1465	83	1101	60	H	0
2025	87	1470	61	1469	54	H	0
2025	87	1471	74	1218	63	A	0
2025	87	1473	65	1188	63	H	0
2025	87	1476	73	1447	61	H	0
2025	87	1479	62	1384	58	H	0
2025	88	1103	85	1245	71	A	0
2025	88	1135	88	1335	79	A	0
2025	88	1165	76	1171	64	H	0
2025	88	1173	71	1387	63	A	0
2025	88	1207	73	1139	70	H	0
2025	88	1217	90	1162	82	A	0
2025	88	1264	76	1233	55	H	0
2025	88	1265	72	1373	67	H	0
2025	88	1291	66	1467	58	A	0
2025	88	1310	64	1145	63	A	0
2025	88	1345	81	1231	76	H	0
2025	88	1346	81	1193	69	H	0
2025	88	1351	67	1389	64	H	0
2025	88	1463	77	1343	70	A	0
2025	89	1104	90	1208	69	H	0
2025	89	1110	71	1119	68	H	0
2025	89	1111	80	1209	76	H	0
2025	89	1112	81	1113	72	A	0
2025	89	1114	75	1404	57	H	0
2025	89	1116	89	1246	79	A	0
2025	89	1117	85	1402	74	A	0
2025	89	1120	92	1279	82	A	0
2025	89	1123	89	1138	76	A	0
2025	89	1124	81	1242	70	H	0
2025	89	1126	67	1106	64	H	0
2025	89	1127	65	1107	61	A	0
2025	89	1129	82	1201	60	H	0
2025	89	1130	77	1199	76	H	0
2025	89	1136	92	1312	70	A	0
2025	89	1137	85	1298	75	A	0
2025	89	1140	81	1416	75	A	0
2025	89	1141	90	1132	71	H	0
2025	89	1144	75	1220	52	H	0
2025	89	1148	71	1476	63	A	0
2025	89	1149	89	1255	85	H	0
2025	89	1151	93	1273	84	H	0
2025	89	1152	73	1254	67	H	1
2025	89	1155	68	1301	58	A	0
2025	89	1163	77	1266	69	A	0
2025	89	1165	75	1217	60	H	0
2025	89	1166	62	1437	60	A	0
2025	89	1169	88	1167	62	H	0
2025	89	1171	95	1162	89	A	0
2025	89	1175	84	1164	61	A	0
2025	89	1178	67	1453	57	H	0
2025	89	1179	75	1356	65	A	0
2025	89	1181	87	1314	70	H	0
2025	89	1183	76	1473	70	A	0
2025	89	1184	88	1122	82	H	0
2025	89	1186	72	1451	49	A	0
2025	89	1188	69	1442	65	A	0
2025	89	1189	71	1318	60	H	0
2025	89	1195	82	1391	56	H	0
2025	89	1197	95	1105	79	H	0
2025	89	1206	64	1172	60	A	0
2025	89	1210	77	1257	70	H	0
2025	89	1213	75	1430	57	H	0
2025	89	1214	80	1224	79	N	1
2025	89	1218	82	1168	57	H	0
2025	89	1219	84	1342	72	A	0
2025	89	1226	87	1225	71	H	0
2025	89	1229	86	1434	78	H	0
2025	89	1230	74	1223	64	H	0
2025	89	1232	88	1227	83	A	0
2025	89	1237	84	1464	79	A	0
2025	89	1238	65	1212	50	A	0
2025	89	1240	72	1251	61	H	0
2025	89	1241	68	1330	54	H	0
2025	89	1243	80	1235	61	A	0
2025	89	1244	73	1198	67	H	0
2025	89	1247	73	1203	67	H	0
2025	89	1248	76	1159	61	A	0
2025	89	1249	67	1372	62	A	0
2025	89	1250	69	1221	67	A	0
2025	89	1252	87	1468	80	H	0
2025	89	1256	66	1358	61	H	1
